
--------------- Linear optimization problem characteristics ---------------
Seed:                    11
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        2.84e-02
Norm of vector c:        2.46e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[+0.002 +0.004 -0.001 ... -0.002 -0.008 -0.004]
                          [+0.012 +0.008 +0.004 ... +0.001 +0.007 +0.010]]

RHS vector b:            [+0.004 -0.028]
Obj vector c:            [-0.021 -0.019 -0.005 ... +0.002 -0.001 -0.011]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.006 +0.001 +0.016 ... +0.026 +0.025 +0.003]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [-1.250 -1.561]

Optimal objective:       +3.84530473e-02
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
 440  -7.45041783e+02  3.52529446e-02  4.18e+02 3.03e-01  4.52e+02  1.92e+03  3.98e+00 1.02e+04 1.92e+03  1.12e-01 1.39e-03  22076s
 441  -7.48811462e+02  3.52529446e-02  4.20e+02 3.03e-01  4.51e+02  1.94e+03  3.99e+00 1.03e+04 1.94e+03  1.11e-01 1.36e-03  22117s
 442  -7.52524596e+02  3.52529446e-02  4.22e+02 3.02e-01  4.50e+02  1.95e+03  4.00e+00 1.04e+04 1.95e+03  1.10e-01 1.33e-03  22160s
 443  -7.32800289e+02  3.53667017e-02  4.11e+02 2.95e-01  4.40e+02 *5.06e-01  4.01e+00 1.05e+04 1.97e+03  4.14e-01 2.62e-02  22203s
 444  -7.36876426e+02  3.53667017e-02  4.13e+02 2.94e-01  4.39e+02  1.88e+03  3.95e+00 1.04e+04 1.88e+03  1.16e-01 1.52e-03  22246s
 445  -7.40831438e+02  3.53667017e-02  4.15e+02 2.94e-01  4.39e+02  1.90e+03  3.96e+00 1.05e+04 1.90e+03  1.15e-01 1.46e-03  22289s
 446  -7.44730985e+02  3.53667017e-02  4.17e+02 2.93e-01  4.38e+02  1.91e+03  3.97e+00 1.06e+04 1.91e+03  1.13e-01 1.43e-03  22331s
 447  -7.48572006e+02  3.53667017e-02  4.19e+02 2.93e-01  4.37e+02  1.93e+03  3.98e+00 1.06e+04 1.93e+03  1.12e-01 1.40e-03  22374s
 448  -7.52355397e+02  3.53667017e-02  4.22e+02 2.92e-01  4.37e+02  1.95e+03  3.99e+00 1.07e+04 1.95e+03  1.11e-01 1.36e-03  22418s
 449  -7.56089504e+02  3.53667017e-02  4.24e+02 2.92e-01  4.36e+02  1.96e+03  3.99e+00 1.08e+04 1.96e+03  1.10e-01 1.33e-03  22461s
 450  -7.36337894e+02  3.54760343e-02  4.13e+02 2.84e-01  4.26e+02 *2.91e-01  4.00e+00 1.09e+04 1.98e+03  4.13e-01 2.61e-02  22503s
 451  -7.40396128e+02  3.54760343e-02  4.15e+02 2.84e-01  4.26e+02  1.89e+03  3.95e+00 1.08e+04 1.89e+03  1.16e-01 1.51e-03  22546s
 452  -7.44369458e+02  3.54760343e-02  4.17e+02 2.84e-01  4.25e+02  1.90e+03  3.96e+00 1.09e+04 1.90e+03  1.15e-01 1.47e-03  22590s
 453  -7.48287061e+02  3.54760343e-02  4.19e+02 2.83e-01  4.24e+02  1.92e+03  3.97e+00 1.10e+04 1.92e+03  1.13e-01 1.43e-03  22634s
 454  -7.52142002e+02  3.54760343e-02  4.21e+02 2.83e-01  4.24e+02  1.94e+03  3.98e+00 1.10e+04 1.94e+03  1.12e-01 1.40e-03  22715s
 455  -7.55946711e+02  3.54760343e-02  4.23e+02 2.82e-01  4.23e+02  1.95e+03  3.98e+00 1.11e+04 1.95e+03  1.11e-01 1.37e-03  22795s
 456  -7.59694338e+02  3.54760343e-02  4.25e+02 2.82e-01  4.23e+02  1.97e+03  3.99e+00 1.12e+04 1.97e+03  1.10e-01 1.33e-03  22881s
 457  -7.39934999e+02  3.55810224e-02  4.14e+02 2.75e-01  4.13e+02 *8.83e-02  4.00e+00 1.13e+04 1.98e+03  4.12e-01 2.60e-02  22951s
 458  -7.44048713e+02  3.55810224e-02  4.17e+02 2.74e-01  4.12e+02  1.89e+03  3.95e+00 1.12e+04 1.89e+03  1.16e-01 1.53e-03  23031s
 459  -7.48036179e+02  3.55810224e-02  4.19e+02 2.74e-01  4.12e+02  1.91e+03  3.96e+00 1.13e+04 1.91e+03  1.15e-01 1.47e-03  23109s
 460  -7.51967719e+02  3.55810224e-02  4.21e+02 2.73e-01  4.11e+02  1.93e+03  3.97e+00 1.14e+04 1.93e+03  1.13e-01 1.43e-03  23153s
 461  -7.55840247e+02  3.55810224e-02  4.23e+02 2.73e-01  4.11e+02  1.94e+03  3.97e+00 1.15e+04 1.94e+03  1.12e-01 1.40e-03  23195s
 462  -7.59658483e+02  3.55810224e-02  4.25e+02 2.73e-01  4.10e+02  1.96e+03  3.98e+00 1.16e+04 1.96e+03  1.11e-01 1.37e-03  23239s
 463  -7.63419434e+02  3.55810224e-02  4.27e+02 2.72e-01  4.10e+02  1.97e+03  3.99e+00 1.16e+04 1.97e+03  1.10e-01 1.33e-03  23278s
 464  -7.67127689e+02  3.55810224e-02  4.29e+02 2.72e-01  4.09e+02  1.99e+03  4.00e+00 1.17e+04 1.99e+03  1.09e-01 1.30e-03  23321s
 465  -7.47555747e+02  3.56804340e-02  4.18e+02 2.65e-01  4.00e+02 *7.46e-01  4.01e+00 1.18e+04 2.00e+03  4.09e-01 2.55e-02  23364s
 466  -7.51577158e+02  3.56804340e-02  4.20e+02 2.65e-01  3.99e+02  1.92e+03  3.96e+00 1.17e+04 1.92e+03  1.15e-01 1.47e-03  23403s
 467  -7.55522340e+02  3.56804340e-02  4.23e+02 2.64e-01  3.99e+02  1.93e+03  3.96e+00 1.18e+04 1.93e+03  1.14e-01 1.43e-03  23446s
 468  -7.59408305e+02  3.56804340e-02  4.25e+02 2.64e-01  3.98e+02  1.95e+03  3.97e+00 1.19e+04 1.95e+03  1.12e-01 1.40e-03  23489s
 469  -7.63239789e+02  3.56804340e-02  4.27e+02 2.64e-01  3.98e+02  1.96e+03  3.98e+00 1.20e+04 1.96e+03  1.11e-01 1.37e-03  23531s
 470  -7.67017567e+02  3.56804340e-02  4.29e+02 2.63e-01  3.97e+02  1.98e+03  3.99e+00 1.21e+04 1.98e+03  1.10e-01 1.34e-03  23576s
 471  -7.70742406e+02  3.56804340e-02  4.31e+02 2.63e-01  3.97e+02  1.99e+03  4.00e+00 1.22e+04 1.99e+03  1.09e-01 1.31e-03  23617s
 472  -7.51166359e+02  3.57759628e-02  4.20e+02 2.56e-01  3.88e+02 *5.58e-01  4.01e+00 1.22e+04 2.01e+03  4.09e-01 2.54e-02  23660s
 473  -7.55225843e+02  3.57759628e-02  4.22e+02 2.56e-01  3.87e+02  1.92e+03  3.95e+00 1.22e+04 1.92e+03  1.15e-01 1.48e-03  23701s
 474  -7.59184486e+02  3.57759628e-02  4.24e+02 2.55e-01  3.87e+02  1.94e+03  3.96e+00 1.23e+04 1.94e+03  1.14e-01 1.43e-03  23745s
 475  -7.63087612e+02  3.57759628e-02  4.27e+02 2.55e-01  3.86e+02  1.95e+03  3.97e+00 1.24e+04 1.95e+03  1.12e-01 1.40e-03  23788s
 476  -7.66932157e+02  3.57759628e-02  4.29e+02 2.55e-01  3.86e+02  1.97e+03  3.98e+00 1.24e+04 1.97e+03  1.11e-01 1.37e-03  23832s
 477  -7.70722811e+02  3.57759628e-02  4.31e+02 2.54e-01  3.85e+02  1.98e+03  3.99e+00 1.25e+04 1.98e+03  1.10e-01 1.34e-03  23874s
 478  -7.74460342e+02  3.57759628e-02  4.33e+02 2.54e-01  3.85e+02  2.00e+03  4.00e+00 1.26e+04 2.00e+03  1.09e-01 1.31e-03  23918s
 479  -7.54880873e+02  3.58677649e-02  4.22e+02 2.48e-01  3.76e+02 *3.97e-01  4.00e+00 1.27e+04 2.02e+03  4.08e-01 2.53e-02  23960s
 480  -7.58966272e+02  3.58677649e-02  4.24e+02 2.47e-01  3.76e+02  1.93e+03  3.95e+00 1.26e+04 1.93e+03  1.15e-01 1.49e-03  24001s
 481  -7.62942193e+02  3.58677649e-02  4.26e+02 2.47e-01  3.75e+02  1.94e+03  3.96e+00 1.27e+04 1.94e+03  1.14e-01 1.43e-03  24043s
 482  -7.66854505e+02  3.58677649e-02  4.28e+02 2.47e-01  3.75e+02  1.96e+03  3.97e+00 1.28e+04 1.96e+03  1.12e-01 1.40e-03  24088s
 483  -7.70711960e+02  3.58677649e-02  4.31e+02 2.46e-01  3.74e+02  1.98e+03  3.98e+00 1.29e+04 1.98e+03  1.11e-01 1.37e-03  24138s
 484  -7.74515338e+02  3.58677649e-02  4.33e+02 2.46e-01  3.74e+02  1.99e+03  3.99e+00 1.30e+04 1.99e+03  1.10e-01 1.34e-03  24228s
 485  -7.78265412e+02  3.58677649e-02  4.35e+02 2.46e-01  3.73e+02  2.01e+03  3.99e+00 1.31e+04 2.01e+03  1.09e-01 1.31e-03  24318s
 486  -7.58683165e+02  3.59559920e-02  4.24e+02 2.39e-01  3.65e+02 *2.59e-01  4.00e+00 1.32e+04 2.02e+03  4.07e-01 2.52e-02  24394s
 487  -7.62786214e+02  3.59559920e-02  4.26e+02 2.39e-01  3.64e+02  1.94e+03  3.95e+00 1.31e+04 1.94e+03  1.15e-01 1.49e-03  24472s
 488  -7.66767330e+02  3.59559920e-02  4.28e+02 2.39e-01  3.64e+02  1.95e+03  3.96e+00 1.32e+04 1.95e+03  1.13e-01 1.43e-03  24544s
 489  -7.70692610e+02  3.59559920e-02  4.30e+02 2.38e-01  3.63e+02  1.97e+03  3.97e+00 1.33e+04 1.97e+03  1.12e-01 1.40e-03  24625s
 490  -7.74562847e+02  3.59559920e-02  4.32e+02 2.38e-01  3.63e+02  1.98e+03  3.98e+00 1.34e+04 1.98e+03  1.11e-01 1.37e-03  24669s
 491  -7.78378822e+02  3.59559920e-02  4.35e+02 2.38e-01  3.63e+02  2.00e+03  3.98e+00 1.35e+04 2.00e+03  1.10e-01 1.34e-03  24712s
 492  -7.82137548e+02  3.59559920e-02  4.37e+02 2.37e-01  3.62e+02  2.01e+03  3.99e+00 1.36e+04 2.01e+03  1.09e-01 1.30e-03  24756s
 493  -7.62553066e+02  3.60407919e-02  4.26e+02 2.31e-01  3.54e+02 *1.40e-01  4.00e+00 1.37e+04 2.03e+03  4.06e-01 2.50e-02  24803s
 494  -7.66661314e+02  3.60407919e-02  4.28e+02 2.31e-01  3.53e+02  1.94e+03  3.95e+00 1.36e+04 1.94e+03  1.15e-01 1.49e-03  24874s
 495  -7.70655469e+02  3.60407919e-02  4.30e+02 2.31e-01  3.53e+02  1.96e+03  3.96e+00 1.37e+04 1.96e+03  1.13e-01 1.43e-03  24917s
 496  -7.74593598e+02  3.60407919e-02  4.32e+02 2.30e-01  3.53e+02  1.97e+03  3.97e+00 1.38e+04 1.97e+03  1.12e-01 1.40e-03  24966s
 497  -7.78472613e+02  3.60407919e-02  4.34e+02 2.30e-01  3.52e+02  1.99e+03  3.98e+00 1.39e+04 1.99e+03  1.11e-01 1.36e-03  25011s
 498  -7.82297245e+02  3.60407919e-02  4.36e+02 2.30e-01  3.52e+02  2.01e+03  3.98e+00 1.40e+04 2.01e+03  1.10e-01 1.33e-03  25054s
 499  -7.86068270e+02  3.60407919e-02  4.39e+02 2.30e-01  3.51e+02  2.02e+03  3.99e+00 1.41e+04 2.02e+03  1.09e-01 1.30e-03  25098s
 500  -7.66482089e+02  3.61223069e-02  4.28e+02 2.24e-01  3.43e+02 *3.77e-02  4.00e+00 1.42e+04 2.04e+03  4.05e-01 2.49e-02  25140s
 501  -7.70591264e+02  3.61223069e-02  4.30e+02 2.23e-01  3.43e+02  1.95e+03  3.95e+00 1.41e+04 1.95e+03  1.15e-01 1.48e-03  25180s
 502  -7.74598346e+02  3.61223069e-02  4.32e+02 2.23e-01  3.42e+02  1.97e+03  3.96e+00 1.42e+04 1.97e+03  1.13e-01 1.43e-03  25222s
 503  -7.78541314e+02  3.61223069e-02  4.34e+02 2.23e-01  3.42e+02  1.98e+03  3.97e+00 1.43e+04 1.98e+03  1.12e-01 1.39e-03  25257s
 504  -7.82432884e+02  3.61223069e-02  4.36e+02 2.23e-01  3.42e+02  2.00e+03  3.97e+00 1.44e+04 2.00e+03  1.11e-01 1.36e-03  25302s
 505  -7.86266049e+02  3.61223069e-02  4.38e+02 2.22e-01  3.41e+02  2.01e+03  3.98e+00 1.45e+04 2.01e+03  1.10e-01 1.33e-03  25342s
 506  -7.90045489e+02  3.61223069e-02  4.41e+02 2.22e-01  3.41e+02  2.03e+03  3.99e+00 1.46e+04 2.03e+03  1.08e-01 1.30e-03  25384s
 507  -7.93775701e+02  3.61223069e-02  4.43e+02 2.22e-01  3.40e+02  2.04e+03  4.00e+00 1.47e+04 2.04e+03  1.07e-01 1.27e-03  25427s
 508  -7.74399790e+02  3.61995173e-02  4.32e+02 2.16e-01  3.33e+02 *8.20e-01  4.01e+00 1.48e+04 2.06e+03  4.02e-01 2.44e-02  25470s
 509  -7.78463931e+02  3.61995173e-02  4.34e+02 2.16e-01  3.32e+02  1.97e+03  3.96e+00 1.48e+04 1.97e+03  1.13e-01 1.44e-03  25514s
 510  -7.82419172e+02  3.61995173e-02  4.36e+02 2.16e-01  3.32e+02  1.99e+03  3.97e+00 1.49e+04 1.99e+03  1.12e-01 1.39e-03  25553s
 511  -7.86318940e+02  3.61995173e-02  4.38e+02 2.15e-01  3.32e+02  2.01e+03  3.97e+00 1.50e+04 2.01e+03  1.11e-01 1.36e-03  25592s
 512  -7.90160181e+02  3.61995173e-02  4.40e+02 2.15e-01  3.31e+02  2.02e+03  3.98e+00 1.51e+04 2.02e+03  1.10e-01 1.33e-03  25636s
 513  -7.93951373e+02  3.61995173e-02  4.42e+02 2.15e-01  3.31e+02  2.04e+03  3.99e+00 1.52e+04 2.04e+03  1.08e-01 1.30e-03  25679s
 514  -7.97685697e+02  3.61995173e-02  4.44e+02 2.15e-01  3.30e+02  2.05e+03  4.00e+00 1.53e+04 2.05e+03  1.07e-01 1.27e-03  25721s
 515  -7.78311830e+02  3.62737927e-02  4.34e+02 2.09e-01  3.23e+02 *7.30e-01  4.01e+00 1.54e+04 2.07e+03  4.01e-01 2.43e-02  25763s
 516  -7.82368119e+02  3.62737927e-02  4.36e+02 2.09e-01  3.23e+02  1.98e+03  3.96e+00 1.53e+04 1.98e+03  1.13e-01 1.44e-03  25804s
 517  -7.86335548e+02  3.62737927e-02  4.38e+02 2.09e-01  3.22e+02  2.00e+03  3.96e+00 1.54e+04 2.00e+03  1.12e-01 1.39e-03  25839s
 518  -7.90239505e+02  3.62737927e-02  4.40e+02 2.08e-01  3.22e+02  2.01e+03  3.97e+00 1.55e+04 2.01e+03  1.11e-01 1.36e-03  25883s
 519  -7.94092580e+02  3.62737927e-02  4.42e+02 2.08e-01  3.22e+02  2.03e+03  3.98e+00 1.56e+04 2.03e+03  1.09e-01 1.33e-03  25926s
 520  -7.97887841e+02  3.62737927e-02  4.44e+02 2.08e-01  3.21e+02  2.04e+03  3.99e+00 1.57e+04 2.04e+03  1.08e-01 1.30e-03  25975s
 521  -8.01633669e+02  3.62737927e-02  4.46e+02 2.08e-01  3.21e+02  2.06e+03  4.00e+00 1.59e+04 2.06e+03  1.07e-01 1.27e-03  26066s
 522  -7.82262234e+02  3.63452549e-02  4.36e+02 2.03e-01  3.14e+02 *6.52e-01  4.01e+00 1.60e+04 2.07e+03  4.01e-01 2.42e-02  26153s
 523  -7.86306512e+02  3.63452549e-02  4.38e+02 2.02e-01  3.13e+02  1.99e+03  3.96e+00 1.59e+04 1.99e+03  1.13e-01 1.43e-03  26242s
 524  -7.90278095e+02  3.63452549e-02  4.40e+02 2.02e-01  3.13e+02  2.00e+03  3.96e+00 1.60e+04 2.00e+03  1.12e-01 1.39e-03  26324s
 525  -7.94193974e+02  3.63452549e-02  4.42e+02 2.02e-01  3.13e+02  2.02e+03  3.97e+00 1.61e+04 2.02e+03  1.11e-01 1.36e-03  26415s
 526  -7.98051079e+02  3.63452549e-02  4.44e+02 2.01e-01  3.12e+02  2.04e+03  3.98e+00 1.62e+04 2.04e+03  1.09e-01 1.32e-03  26504s
 527  -8.01857927e+02  3.63452549e-02  4.46e+02 2.01e-01  3.12e+02  2.05e+03  3.99e+00 1.63e+04 2.05e+03  1.08e-01 1.30e-03  26565s
 528  -8.05607669e+02  3.63452549e-02  4.48e+02 2.01e-01  3.12e+02  2.07e+03  4.00e+00 1.64e+04 2.07e+03  1.07e-01 1.26e-03  26609s
 529  -7.86258354e+02  3.64139526e-02  4.38e+02 1.96e-01  3.05e+02 *5.84e-01  4.01e+00 1.65e+04 2.08e+03  4.00e-01 2.40e-02  26652s
 530  -7.90359657e+02  3.64139526e-02  4.40e+02 1.96e-01  3.04e+02  2.00e+03  3.96e+00 1.64e+04 2.00e+03  1.13e-01 1.44e-03  26695s
 531  -7.94339066e+02  3.64139526e-02  4.42e+02 1.96e-01  3.04e+02  2.01e+03  3.96e+00 1.66e+04 2.01e+03  1.12e-01 1.38e-03  26739s
 532  -7.98258732e+02  3.64139526e-02  4.44e+02 1.95e-01  3.04e+02  2.03e+03  3.97e+00 1.67e+04 2.03e+03  1.10e-01 1.35e-03  26782s
 533  -8.02123437e+02  3.64139526e-02  4.46e+02 1.95e-01  3.03e+02  2.04e+03  3.98e+00 1.68e+04 2.04e+03  1.09e-01 1.32e-03  26826s
 534  -8.05933966e+02  3.64139526e-02  4.48e+02 1.95e-01  3.03e+02  2.06e+03  3.99e+00 1.69e+04 2.06e+03  1.08e-01 1.29e-03  26868s
 535  -8.09691096e+02  3.64139526e-02  4.50e+02 1.95e-01  3.03e+02  2.08e+03  4.00e+00 1.70e+04 2.08e+03  1.07e-01 1.26e-03  26912s
 536  -7.90345774e+02  3.64800626e-02  4.40e+02 1.90e-01  2.96e+02 *5.47e-01  4.01e+00 1.72e+04 2.09e+03  3.99e-01 2.39e-02  26988s
 537  -7.94418174e+02  3.64800626e-02  4.42e+02 1.90e-01  2.96e+02  2.01e+03  3.95e+00 1.70e+04 2.01e+03  1.13e-01 1.42e-03  27066s
 538  -7.98401365e+02  3.64800626e-02  4.44e+02 1.89e-01  2.95e+02  2.02e+03  3.96e+00 1.72e+04 2.02e+03  1.12e-01 1.38e-03  27123s
 539  -8.02328686e+02  3.64800626e-02  4.46e+02 1.89e-01  2.95e+02  2.04e+03  3.97e+00 1.73e+04 2.04e+03  1.10e-01 1.35e-03  27163s
 540  -8.06197063e+02  3.64800626e-02  4.48e+02 1.89e-01  2.95e+02  2.05e+03  3.98e+00 1.74e+04 2.05e+03  1.09e-01 1.32e-03  27202s
 541  -8.10015034e+02  3.64800626e-02  4.50e+02 1.89e-01  2.94e+02  2.07e+03  3.99e+00 1.75e+04 2.07e+03  1.08e-01 1.29e-03  27242s
 542  -8.13779498e+02  3.64800626e-02  4.52e+02 1.88e-01  2.94e+02  2.08e+03  4.00e+00 1.77e+04 2.08e+03  1.07e-01 1.26e-03  27286s
 543  -7.94457755e+02  3.65436307e-02  4.42e+02 1.84e-01  2.88e+02 *5.14e-01  4.00e+00 1.78e+04 2.10e+03  3.98e-01 2.38e-02  27329s
 544  -7.98566571e+02  3.65436307e-02  4.44e+02 1.84e-01  2.87e+02  2.01e+03  3.95e+00 1.77e+04 2.01e+03  1.13e-01 1.43e-03  27373s
 545  -8.02553275e+02  3.65436307e-02  4.46e+02 1.83e-01  2.87e+02  2.03e+03  3.96e+00 1.78e+04 2.03e+03  1.11e-01 1.37e-03  27412s
 546  -8.06484061e+02  3.65436307e-02  4.48e+02 1.83e-01  2.87e+02  2.05e+03  3.97e+00 1.79e+04 2.05e+03  1.10e-01 1.34e-03  27455s
 547  -8.10359727e+02  3.65436307e-02  4.50e+02 1.83e-01  2.86e+02  2.06e+03  3.98e+00 1.81e+04 2.06e+03  1.09e-01 1.31e-03  27499s
 548  -8.14181061e+02  3.65436307e-02  4.53e+02 1.83e-01  2.86e+02  2.08e+03  3.99e+00 1.82e+04 2.08e+03  1.08e-01 1.28e-03  27541s
 549  -8.17952615e+02  3.65436307e-02  4.55e+02 1.82e-01  2.86e+02  2.09e+03  4.00e+00 1.83e+04 2.09e+03  1.07e-01 1.26e-03  27585s
 550  -7.98636217e+02  3.66048215e-02  4.44e+02 1.78e-01  2.80e+02 *5.07e-01  4.00e+00 1.84e+04 2.11e+03  3.97e-01 2.36e-02  27626s
 551  -8.02703499e+02  3.66048215e-02  4.46e+02 1.78e-01  2.79e+02  2.02e+03  3.95e+00 1.83e+04 2.02e+03  1.12e-01 1.41e-03  27669s
 552  -8.06693670e+02  3.66048215e-02  4.48e+02 1.78e-01  2.79e+02  2.04e+03  3.96e+00 1.84e+04 2.04e+03  1.11e-01 1.37e-03  27711s
 553  -8.10631815e+02  3.66048215e-02  4.50e+02 1.77e-01  2.78e+02  2.05e+03  3.97e+00 1.86e+04 2.05e+03  1.10e-01 1.34e-03  27755s
 554  -8.14510848e+02  3.66048215e-02  4.53e+02 1.77e-01  2.78e+02  2.07e+03  3.98e+00 1.87e+04 2.07e+03  1.09e-01 1.31e-03  27799s
 555  -8.18335504e+02  3.66048215e-02  4.55e+02 1.77e-01  2.78e+02  2.09e+03  3.99e+00 1.88e+04 2.09e+03  1.08e-01 1.28e-03  27843s
 556  -8.22110339e+02  3.66048215e-02  4.57e+02 1.77e-01  2.78e+02  2.10e+03  4.00e+00 1.90e+04 2.10e+03  1.06e-01 1.25e-03  27882s
 557  -8.02818731e+02  3.66636777e-02  4.46e+02 1.73e-01  2.72e+02 *4.99e-01  4.00e+00 1.91e+04 2.12e+03  3.96e-01 2.35e-02  27924s
 558  -8.06917961e+02  3.66636777e-02  4.48e+02 1.72e-01  2.71e+02  2.03e+03  3.95e+00 1.90e+04 2.03e+03  1.12e-01 1.41e-03  27967s
 559  -8.10915345e+02  3.66636777e-02  4.50e+02 1.72e-01  2.71e+02  2.05e+03  3.96e+00 1.91e+04 2.05e+03  1.11e-01 1.37e-03  28010s
 560  -8.14852713e+02  3.66636777e-02  4.53e+02 1.72e-01  2.71e+02  2.06e+03  3.97e+00 1.93e+04 2.06e+03  1.10e-01 1.33e-03  28059s
 561  -8.18734871e+02  3.66636777e-02  4.55e+02 1.72e-01  2.70e+02  2.08e+03  3.98e+00 1.94e+04 2.08e+03  1.09e-01 1.30e-03  28139s
 562  -8.22566441e+02  3.66636777e-02  4.57e+02 1.71e-01  2.70e+02  2.09e+03  3.99e+00 1.95e+04 2.09e+03  1.07e-01 1.28e-03  28229s
 563  -8.26340533e+02  3.66636777e-02  4.59e+02 1.71e-01  2.70e+02  2.11e+03  4.00e+00 1.97e+04 2.11e+03  1.06e-01 1.25e-03  28318s
 564  -8.07074740e+02  3.67202945e-02  4.48e+02 1.67e-01  2.64e+02 *5.13e-01  4.00e+00 1.98e+04 2.13e+03  3.95e-01 2.33e-02  28384s
 565  -8.11193526e+02  3.67202945e-02  4.50e+02 1.67e-01  2.64e+02  2.04e+03  3.95e+00 1.97e+04 2.04e+03  1.12e-01 1.41e-03  28463s
 566  -8.15193902e+02  3.67202945e-02  4.53e+02 1.67e-01  2.63e+02  2.06e+03  3.96e+00 1.98e+04 2.06e+03  1.11e-01 1.36e-03  28533s
 567  -8.19134214e+02  3.67202945e-02  4.55e+02 1.67e-01  2.63e+02  2.07e+03  3.97e+00 1.99e+04 2.07e+03  1.10e-01 1.33e-03  28577s
 568  -8.23019274e+02  3.67202945e-02  4.57e+02 1.66e-01  2.63e+02  2.09e+03  3.98e+00 2.01e+04 2.09e+03  1.08e-01 1.30e-03  28621s
 569  -8.26849873e+02  3.67202945e-02  4.59e+02 1.66e-01  2.62e+02  2.10e+03  3.99e+00 2.02e+04 2.10e+03  1.07e-01 1.27e-03  28660s
 570  -8.30630574e+02  3.67202945e-02  4.61e+02 1.66e-01  2.62e+02  2.12e+03  4.00e+00 2.04e+04 2.12e+03  1.06e-01 1.24e-03  28702s
 571  -8.11372295e+02  3.67748186e-02  4.50e+02 1.62e-01  2.57e+02 *5.47e-01  4.01e+00 2.05e+04 2.14e+03  3.94e-01 2.32e-02  28764s
 572  -8.15432628e+02  3.67748186e-02  4.52e+02 1.62e-01  2.56e+02  2.05e+03  3.95e+00 2.04e+04 2.05e+03  1.12e-01 1.39e-03  28822s
 573  -8.19435988e+02  3.67748186e-02  4.55e+02 1.62e-01  2.56e+02  2.07e+03  3.96e+00 2.05e+04 2.07e+03  1.11e-01 1.36e-03  28861s
 574  -8.23379240e+02  3.67748186e-02  4.57e+02 1.61e-01  2.56e+02  2.08e+03  3.97e+00 2.07e+04 2.08e+03  1.09e-01 1.32e-03  28904s
 575  -8.27267197e+02  3.67748186e-02  4.59e+02 1.61e-01  2.55e+02  2.10e+03  3.98e+00 2.08e+04 2.10e+03  1.08e-01 1.29e-03  28948s
 576  -8.31100653e+02  3.67748186e-02  4.61e+02 1.61e-01  2.55e+02  2.11e+03  3.99e+00 2.10e+04 2.11e+03  1.07e-01 1.26e-03  28992s
 577  -8.34880390e+02  3.67748186e-02  4.63e+02 1.61e-01  2.55e+02  2.13e+03  4.00e+00 2.11e+04 2.13e+03  1.06e-01 1.24e-03  29035s
 578  -8.15648879e+02  3.68272880e-02  4.52e+02 1.57e-01  2.50e+02 *5.75e-01  4.01e+00 2.12e+04 2.14e+03  3.93e-01 2.30e-02  29078s
 579  -8.19732429e+02  3.68272880e-02  4.55e+02 1.57e-01  2.49e+02  2.06e+03  3.95e+00 2.11e+04 2.06e+03  1.12e-01 1.39e-03  29120s
 580  -8.23734538e+02  3.68272880e-02  4.57e+02 1.57e-01  2.49e+02  2.08e+03  3.96e+00 2.13e+04 2.08e+03  1.10e-01 1.35e-03  29164s
 581  -8.27680510e+02  3.68272880e-02  4.59e+02 1.56e-01  2.49e+02  2.09e+03  3.97e+00 2.14e+04 2.09e+03  1.09e-01 1.32e-03  29203s
 582  -8.31567257e+02  3.68272880e-02  4.61e+02 1.56e-01  2.48e+02  2.11e+03  3.98e+00 2.16e+04 2.11e+03  1.08e-01 1.29e-03  29249s
 583  -8.35403361e+02  3.68272880e-02  4.63e+02 1.56e-01  2.48e+02  2.12e+03  3.99e+00 2.17e+04 2.12e+03  1.07e-01 1.26e-03  29332s
 584  -8.39189495e+02  3.68272880e-02  4.65e+02 1.56e-01  2.48e+02  2.14e+03  4.00e+00 2.19e+04 2.14e+03  1.06e-01 1.23e-03  29417s
 585  -8.19985719e+02  3.68777863e-02  4.55e+02 1.52e-01  2.43e+02 *6.23e-01  4.01e+00 2.20e+04 2.15e+03  3.92e-01 2.29e-02  29484s
 586  -8.24075977e+02  3.68777863e-02  4.57e+02 1.52e-01  2.42e+02  2.07e+03  3.96e+00 2.19e+04 2.07e+03  1.11e-01 1.38e-03  29525s
 587  -8.28080637e+02  3.68777863e-02  4.59e+02 1.52e-01  2.42e+02  2.08e+03  3.96e+00 2.20e+04 2.08e+03  1.10e-01 1.34e-03  29566s
 588  -8.32025173e+02  3.68777863e-02  4.61e+02 1.52e-01  2.42e+02  2.10e+03  3.97e+00 2.22e+04 2.10e+03  1.09e-01 1.31e-03  29602s
